pair,pubmed_id,doi,patent_id
PIK3CA/mTOR,38183777,10.1016/j.ejmech.2023.116109,
PIK3CA/mTOR,26819001,10.1016/j.bmc.2016.01.008,
PIK3CA/mTOR,27448924,10.1016/j.ejmech.2016.06.030,
PIK3CA/mTOR,28571824,10.1016/j.bmcl.2017.05.044,
PIK3CA/mTOR,29541370,10.1021/acsmedchemlett.8b00002,
PIK3CA/mTOR,31335136,10.1021/acs.jmedchem.9b00969,
PIK3CA/mTOR,27519462,10.1016/j.bmc.2016.07.069,
PIK3CA/mTOR,31097403,10.1016/j.bmc.2019.04.024,
PIK3CA/mTOR,33561608,10.1016/j.ejmech.2021.113249,
PIK3CA/mTOR,33360802,10.1016/j.ejmech.2020.113109,
PIK3CA/mTOR,34795869,10.1021/acsmedchemlett.1c00412,
PIK3CA/mTOR,34081439,10.1021/acs.jmedchem.1c00335,
PIK3CA/mTOR,,10.6019/chembl5209897,
PIK3CA/mTOR,,10.6019/chembl5210307,
PIK3CA/mTOR,,10.6019/chembl5212743,
PIK3CA/mTOR,,10.6019/eos300041,
PIK3CA/mTOR,,10.6019/eos300044,
PIK3CA/mTOR,36462440,10.1016/j.ejmech.2022.114971,
PIK3CA/mTOR,37669595,10.1016/j.ejmech.2023.115781,
PIK3CA/mTOR,37683364,10.1016/j.ejmech.2023.115762,
PIK3CA/mTOR,,10.6019/chembl5608141,
PIK3CA/mTOR,37918035,10.1016/j.ejmech.2023.115893,
PIK3CA/mTOR,20729870,10.1038/aps.2010.150,
PIK3CA/mTOR,24900173,10.1021/ml900028r,
PIK3CA/mTOR,,10.6019/chembl5665443,
PIK3CA/mTOR,,10.6019/chembl5674860,
PIK3CA/mTOR,28719179,10.1021/acs.biochem.7b00413,
PIK3CA/mTOR,,10.6019/chembl5724558,
PIK3CA/mTOR,39180946,10.1016/j.ejmech.2024.116786,
PIK3CA/mTOR,39733482,10.1016/j.ejmech.2024.117200,
PIK3CA/mTOR,,,US-9765037-B2
PIK3CA/mTOR,,,US-10544104-B2
PIK3CA/mTOR,,,US-11247972-B2
PIK3CA/mTOR,20860370,10.1021/jm101144f,
PIK3CA/mTOR,21322566,10.1021/jm101520v,
PIK3CA/mTOR,21621413,10.1016/j.bmcl.2011.04.129,
PIK3CA/mTOR,,10.6019/chembl1201861,
PIK3CA/mTOR,,,US-20140308340-A1
PIK3CA/mTOR,32046902,10.1016/j.bmcl.2020.127005,
PIK3CA/mTOR,34781081,10.1016/j.bmc.2021.116505,
PIK3CA/mTOR,,10.6019/chembl5058577,
PIK3CA/mTOR,37440686,10.1021/acs.jmedchem.3c00608,
PIK3CA/mTOR,,,EP-4008330-A1
PIK3CA/mTOR,,,WO-2022122668-A1
PIK3CA/mTOR,,10.6019/chembl5444388,
PIK3CA/mTOR,,10.6019/chembl5446079,
PIK3CA/mTOR,,10.6019/chembl5465560,
PIK3CA/mTOR,38830007,10.1021/acs.jmedchem.4c00159,
PIK3CA/mTOR,,10.6019/chembl5724696,
PIK3CA/mTOR,,10.6019/chembl5724801,
PIK3CA/mTOR,21062009,10.1021/jm100825h,
PIK3CA/mTOR,10841789,10.1021/jm990322h,
PIK3CA/mTOR,7699704,10.1021/jm00006a006,
PIK3CA/mTOR,9632366,10.1021/jm970842h,
PIK3CA/mTOR,,10.1016/s0960-894x(01)80881-7,
PIK3CA/mTOR,9406602,10.1021/jm970245v,
PIK3CA/mTOR,15481979,10.1021/jm040108f,
PIK3CA/mTOR,16302800,10.1021/jm0504858,
PIK3CA/mTOR,16202584,10.1016/j.bmcl.2005.08.087,
PIK3CA/mTOR,16722653,10.1021/jm0600545,
PIK3CA/mTOR,17166721,10.1016/j.bmc.2006.11.037,
PIK3CA/mTOR,17851081,10.1016/j.bmc.2007.07.057,
PIK3CA/mTOR,17189684,10.1016/j.bmcl.2006.12.029,
PIK3CA/mTOR,17637507,10.1016/j.bmc.2007.06.025,
PIK3CA/mTOR,17284452,10.1074/jbc.m608207200,
PIK3CA/mTOR,18165015,10.1016/j.bmc.2007.12.016,
PIK3CA/mTOR,2959755,10.1021/np50051a014,
PIK3CA/mTOR,12502337,10.1021/np020289t,
PIK3CA/mTOR,18258440,10.1016/j.bmc.2008.01.031,
PIK3CA/mTOR,1479375,10.1021/np50089a001,
PIK3CA/mTOR,18403057,10.1016/j.ejmech.2008.03.001,
PIK3CA/mTOR,1378087,10.1021/np50080a005,
PIK3CA/mTOR,12444669,10.1021/np020023m,
PIK3CA/mTOR,9287415,10.1021/np960581z,
PIK3CA/mTOR,9214739,10.1021/np970025k,
PIK3CA/mTOR,8759170,10.1021/np960336f,
PIK3CA/mTOR,8904847,10.1021/np960451q,
PIK3CA/mTOR,469554,10.1021/np50001a002,
PIK3CA/mTOR,15043421,10.1021/np034011s,
PIK3CA/mTOR,9461655,10.1021/np970237h,
PIK3CA/mTOR,8882428,10.1021/np960057s,
PIK3CA/mTOR,18507367,10.1021/jm800115x,
PIK3CA/mTOR,7769390,10.1021/np50116a009,
PIK3CA/mTOR,7673925,10.1021/np50120a001,
PIK3CA/mTOR,15568778,10.1021/np040024+,
PIK3CA/mTOR,2607357,10.1021/np50065a011,
PIK3CA/mTOR,8158164,10.1021/np50103a006,
PIK3CA/mTOR,8350096,10.1021/np50096a027,
PIK3CA/mTOR,18778944,10.1016/j.bmc.2008.08.034,
PIK3CA/mTOR,10543897,10.1021/np9901579,
PIK3CA/mTOR,16441060,10.1021/np050229y,
PIK3CA/mTOR,10096854,10.1021/np980431j,
PIK3CA/mTOR,10346966,10.1021/np980469w,
PIK3CA/mTOR,18640042,10.1016/j.bmc.2008.06.049,
PIK3CA/mTOR,19725578,10.1021/jm900194w,
PIK3CA/mTOR,19879672,10.1016/j.ejmech.2009.09.041,
PIK3CA/mTOR,19944611,10.1016/j.bmc.2009.11.015,
PIK3CA/mTOR,19931462,10.1016/j.bmc.2009.10.063,
PIK3CA/mTOR,20097567,10.1016/j.bmc.2009.12.062,
PIK3CA/mTOR,19640715,10.1016/j.bmcl.2009.07.082,
PIK3CA/mTOR,20116898,10.1016/j.ejmech.2010.01.005,
PIK3CA/mTOR,20692831,10.1016/j.bmcl.2010.07.068,
PIK3CA/mTOR,20092288,10.1021/np900530n,
PIK3CA/mTOR,20696502,10.1016/j.ejmech.2010.07.017,
PIK3CA/mTOR,17417631,10.1038/nchembio873,
PIK3CA/mTOR,19734910,10.1038/nchembio.215,
PIK3CA/mTOR,20951593,10.1016/j.bmc.2010.09.041,
PIK3CA/mTOR,20853847,10.1021/jm100888d,
PIK3CA/mTOR,21493073,10.1016/j.bmc.2011.03.040,
PIK3CA/mTOR,21482471,10.1016/j.bmc.2011.03.042,
PIK3CA/mTOR,21641214,10.1016/j.bmcl.2011.05.022,
PIK3CA/mTOR,21596573,10.1016/j.bmc.2011.01.046,
PIK3CA/mTOR,21669529,10.1016/j.bmcl.2011.05.046,
PIK3CA/mTOR,22154559,10.1016/j.bmc.2011.11.022,
PIK3CA/mTOR,22212721,10.1016/j.bmcl.2011.12.044,
PIK3CA/mTOR,22300659,10.1016/j.bmcl.2011.12.145,
PIK3CA/mTOR,22445328,10.1016/j.ejmech.2012.03.002,
PIK3CA/mTOR,24900447,10.1021/ml2003058,
PIK3CA/mTOR,22789812,10.1016/j.ejmech.2012.06.031,
PIK3CA/mTOR,22578462,10.1016/j.bmcl.2012.04.081,
PIK3CA/mTOR,11306701,10.1124/mol.59.5.1171,
PIK3CA/mTOR,21824690,10.1016/j.ejmech.2011.07.031,
PIK3CA/mTOR,23066712,10.1021/np300212c,
PIK3CA/mTOR,21988196,10.1021/jm200607g,
PIK3CA/mTOR,23062825,10.1016/j.bmc.2012.09.040,
PIK3CA/mTOR,22257213,10.1021/jm201271b,
PIK3CA/mTOR,,10.1007/s00044-011-9938-0,
PIK3CA/mTOR,,10.1007/s00044-011-9570-z,
PIK3CA/mTOR,,10.1007/s00044-010-9444-9,
PIK3CA/mTOR,,10.1007/s00044-011-9767-1,
PIK3CA/mTOR,,10.1007/s00044-009-9233-5,
PIK3CA/mTOR,,10.1007/s00044-007-9060-5,
PIK3CA/mTOR,,10.1007/s00044-009-9190-z,
PIK3CA/mTOR,,10.1007/s00044-012-0353-y,
PIK3CA/mTOR,,10.1007/s00044-012-0268-7,
PIK3CA/mTOR,23394144,10.1021/jm301558t,
PIK3CA/mTOR,23411073,10.1016/j.bmcl.2013.01.049,
PIK3CA/mTOR,23484434,10.1021/jm3017317,
PIK3CA/mTOR,24011954,10.1016/j.bmc.2013.08.013,
PIK3CA/mTOR,24521209,10.1021/np400717m,
PIK3CA/mTOR,24548207,10.1021/jm401551n,
PIK3CA/mTOR,,10.1039/c0md00245c,
PIK3CA/mTOR,24749980,10.1021/np400781y,
PIK3CA/mTOR,,10.1039/c1md00199j,
PIK3CA/mTOR,25086914,10.1016/j.ejmech.2014.07.095,
PIK3CA/mTOR,25050878,10.1016/j.ejmech.2014.07.056,
PIK3CA/mTOR,25280182,10.1021/jm500865u,
PIK3CA/mTOR,25564380,10.1016/j.bmc.2014.12.015,
PIK3CA/mTOR,25650313,10.1016/j.bmc.2014.12.067,
PIK3CA/mTOR,26096677,10.1016/j.bmcl.2015.06.016,
PIK3CA/mTOR,26322379,10.1021/acs.jmedchem.5b00893,
PIK3CA/mTOR,26508549,10.1016/j.bmcl.2015.10.034,
PIK3CA/mTOR,26517554,10.1021/acs.jnatprod.5b00075,
PIK3CA/mTOR,26719209,10.1016/j.bmc.2015.12.021,
PIK3CA/mTOR,26922036,10.1016/j.bmc.2016.02.018,
PIK3CA/mTOR,26974372,10.1016/j.ejmech.2016.02.045,
PIK3CA/mTOR,27374242,10.1016/j.bmcl.2016.06.054,
PIK3CA/mTOR,27623545,10.1016/j.bmcl.2016.08.094,
PIK3CA/mTOR,27955927,10.1016/j.bmc.2016.11.055,
PIK3CA/mTOR,28042452,10.1039/c6md00287k,
PIK3CA/mTOR,28049590,10.1016/j.bmcl.2016.12.051,
PIK3CA/mTOR,28587461,10.1021/acs.jmedchem.6b01871,
PIK3CA/mTOR,28458135,10.1016/j.ejmech.2017.04.042,
PIK3CA/mTOR,28128562,10.1021/acs.jnatprod.6b00643,
PIK3CA/mTOR,29300477,10.1021/acs.jnatprod.7b00564,
PIK3CA/mTOR,30108705,10.1039/c6md00493h,
PIK3CA/mTOR,28161249,10.1016/j.bmc.2017.01.028,
PIK3CA/mTOR,30108894,10.1039/c7md00229g,
PIK3CA/mTOR,30145372,10.1016/j.ejmech.2018.08.033,
PIK3CA/mTOR,30048133,10.1021/acs.jmedchem.8b00825,
PIK3CA/mTOR,31427220,10.1016/j.bmcl.2019.07.048,
PIK3CA/mTOR,31499361,10.1016/j.ejmech.2019.111657,
PIK3CA/mTOR,31549836,10.1021/acs.jmedchem.9b00775,
PIK3CA/mTOR,30624931,10.1021/acs.jmedchem.8b01593,
PIK3CA/mTOR,30733087,10.1016/j.bmc.2019.01.027,
PIK3CA/mTOR,30943030,10.1021/acs.jmedchem.8b01954,
PIK3CA/mTOR,30917303,10.1016/j.ejmech.2019.03.034,
PIK3CA/mTOR,31138471,10.1016/j.bmcl.2019.05.020,
PIK3CA/mTOR,31022552,10.1016/j.ejmech.2019.04.031,
PIK3CA/mTOR,31276900,10.1016/j.ejmech.2019.06.057,
PIK3CA/mTOR,30776692,10.1016/j.ejmech.2019.01.044,
PIK3CA/mTOR,31791817,10.1016/j.bmcl.2019.126808,
PIK3CA/mTOR,32364726,10.1021/acs.jnatprod.0c00014,
PIK3CA/mTOR,32886510,10.1021/acs.jmedchem.0c01128,
PIK3CA/mTOR,30743095,10.1016/j.ejmech.2019.01.045,
PIK3CA/mTOR,31865017,10.1016/j.ejmech.2019.111961,
PIK3CA/mTOR,32883638,10.1016/j.ejmech.2020.112754,
PIK3CA/mTOR,32690268,10.1016/j.bmc.2020.115608,
PIK3CA/mTOR,33530021,10.1016/j.bmc.2021.116043,
PIK3CA/mTOR,33360800,10.1016/j.ejmech.2020.113112,
PIK3CA/mTOR,33984470,10.1016/j.bmcl.2021.128100,
PIK3CA/mTOR,34100599,10.1021/acs.jnatprod.0c01329,
PIK3CA/mTOR,34418785,10.1016/j.ejmech.2021.113779,
PIK3CA/mTOR,34812616,10.1021/acs.jmedchem.1c01547,
PIK3CA/mTOR,34841869,10.1021/acs.jmedchem.1c01156,
PIK3CA/mTOR,33139110,10.1016/j.ejmech.2020.112915,
PIK3CA/mTOR,34726055,10.1021/acs.jmedchem.1c00981,
PIK3CA/mTOR,34355179,10.1039/d1md00045d,
PIK3CA/mTOR,36169610,10.1021/acs.jmedchem.2c01005,
PIK3CA/mTOR,36490325,10.1021/acs.jmedchem.2c00799,
PIK3CA/mTOR,34213345,10.1021/acs.jmedchem.1c00601,
PIK3CA/mTOR,34516107,10.1021/acs.jmedchem.1c00386,
PIK3CA/mTOR,32942081,10.1016/j.ejmech.2020.112787,
PIK3CA/mTOR,32298876,10.1016/j.ejmech.2020.112268,
PIK3CA/mTOR,36731248,10.1016/j.bmc.2023.117187,
PIK3CA/mTOR,29763806,10.1016/j.ejmech.2018.05.004,
PIK3CA/mTOR,37252098,10.1039/d3md00078h,
PIK3CA/mTOR,37257024,10.1021/acs.jnatprod.3c00249,
PIK3CA/mTOR,37490786,10.1016/j.bmc.2023.117413,
PIK3CA/mTOR,37244162,10.1016/j.ejmech.2023.115491,
PIK3CA/mTOR,36167010,10.1016/j.ejmech.2022.114753,
PIK3CA/mTOR,36745746,10.1021/acs.jmedchem.2c01523,
PIK3CA/mTOR,38056300,10.1016/j.ejmech.2023.116000,
PIK3CA/mTOR,38048696,10.1016/j.ejmech.2023.115979,
PIK3CA/mTOR,38278079,10.1016/j.ejmech.2024.116152,
PIK3CA/mTOR,38432057,10.1016/j.ejmech.2024.116286,
PIK3CA/mTOR,38150963,10.1016/j.ejmech.2023.116075,
PIK3CA/mTOR,37597436,10.1016/j.ejmech.2023.115726,
PIK3CA/mTOR,37659195,10.1016/j.ejmech.2023.115772,
PIK3CA/mTOR,37683361,10.1016/j.ejmech.2023.115791,
PIK3CA/mTOR,37839344,10.1016/j.ejmech.2023.115859,
PIK3CA/mTOR,37922829,10.1016/j.ejmech.2023.115918,
PIK3CA/mTOR,39478665,10.1021/acs.jmedchem.4c01749,
PIK3CA/mTOR,39757466,10.1021/acs.jmedchem.4c01116,
PIK3CA/mTOR,40152179,10.1021/acs.jmedchem.4c03124,
PIK3CA/mTOR,39121741,10.1016/j.ejmech.2024.116704,
PIK3CA/mTOR,21376583,10.1016/j.bmcl.2011.02.007,
PIK3CA/mTOR,27156776,10.1016/j.bmcl.2016.04.045,
PIK3CA/mTOR,30077608,10.1016/j.bmc.2018.07.047,
PIK3CA/mTOR,30370766,10.1021/acs.jnatprod.8b00638,
PIK3CA/mTOR,31082764,10.1016/j.ejmech.2019.04.048,
PIK3CA/mTOR,32911078,10.1016/j.bmcl.2020.127517,
PIK3CA/mTOR,35247756,10.1016/j.ejmech.2022.114232,
PIK3CA/mTOR,33650861,10.1021/acs.jmedchem.0c01180,
PIK3CA/mTOR,37438997,10.1021/acs.jmedchem.3c00082,
PIK3CA/mTOR,21332118,10.1021/jm1014605,
PIK3CA/mTOR,20561789,10.1016/j.bmcl.2010.05.099,
PIK3CA/mTOR,25643210,10.1021/jm501778s,
PIK3CA/mTOR,26288699,10.1021/acsmedchemlett.5b00128,
PIK3CA/mTOR,,,US-9102670-B2
PIK3CA/mTOR,28235701,10.1016/j.ejmech.2017.02.015,
PIK3CA/mTOR,29945756,10.1016/j.bmc.2018.06.025,
PIK3CA/mTOR,35688004,10.1016/j.ejmech.2022.114498,
PIK3CA/mTOR,35987020,10.1016/j.ejmech.2022.114674,
PIK3CA/mTOR,38432059,10.1016/j.ejmech.2024.116273,
PIK3CA/mTOR,30292171,10.1016/j.isci.2018.09.012,
PIK3CA/mTOR,25177796,10.1042/bj20140889,
PIK3CA/mTOR,21882832,10.1021/jm200688y,
PIK3CA/mTOR,22336246,10.1016/j.bmc.2012.01.017,
PIK3CA/mTOR,23063403,10.1016/j.bmcl.2012.09.044,
PIK3CA/mTOR,23410005,10.1021/jm301522m,
PIK3CA/mTOR,24900688,10.1021/ml400102k,
PIK3CA/mTOR,23644197,10.1016/j.ejmech.2013.03.038,
PIK3CA/mTOR,23871904,10.1016/j.ejmech.2013.06.052,
PIK3CA/mTOR,23937569,10.1021/jm400798j,
PIK3CA/mTOR,24805946,10.1021/jm500361r,
PIK3CA/mTOR,25062005,10.1016/j.ejmech.2014.07.069,
PIK3CA/mTOR,25088398,10.1016/j.bmcl.2014.07.031,
PIK3CA/mTOR,24878359,10.1016/j.bmc.2014.04.064,
PIK3CA/mTOR,25893045,10.1021/ml5005014,
PIK3CA/mTOR,26210161,10.1016/j.bmc.2015.07.017,
PIK3CA/mTOR,26321603,10.1016/j.bmc.2015.08.013,
PIK3CA/mTOR,26596710,10.1016/j.bmc.2015.11.003,
PIK3CA/mTOR,26632965,10.1021/acs.jmedchem.5b01092,
PIK3CA/mTOR,,10.1039/c5md00401b,
PIK3CA/mTOR,27081742,10.1016/j.ejmech.2016.04.006,
PIK3CA/mTOR,27177826,10.1016/j.bmcl.2016.04.090,
PIK3CA/mTOR,27644332,10.1021/acs.jmedchem.6b00963,
PIK3CA/mTOR,27479483,10.1016/j.ejmech.2016.07.006,
PIK3CA/mTOR,,,US-9284315-B2
PIK3CA/mTOR,28109945,10.1016/j.ejmech.2017.01.016,
PIK3CA/mTOR,26652969,10.1016/j.bmc.2015.11.027,
PIK3CA/mTOR,23956101,10.1093/toxsci/kft176,
PIK3CA/mTOR,28038940,10.1016/j.bmc.2016.11.034,
PIK3CA/mTOR,28835805,10.1021/acsmedchemlett.7b00222,
PIK3CA/mTOR,29407971,10.1016/j.ejmech.2018.01.081,
PIK3CA/mTOR,29475582,10.1016/j.bmc.2018.02.015,
PIK3CA/mTOR,29937355,10.1016/j.bmc.2018.06.022,
PIK3CA/mTOR,30245395,10.1016/j.ejmech.2018.09.002,
PIK3CA/mTOR,30071408,10.1016/j.ejmech.2018.07.061,
PIK3CA/mTOR,31176568,10.1016/j.bmc.2019.05.043,
PIK3CA/mTOR,31446244,10.1016/j.ejmech.2019.111630,
PIK3CA/mTOR,31228810,10.1016/j.ejmech.2019.06.021,
PIK3CA/mTOR,30975623,10.1016/j.bmcl.2019.04.007,
PIK3CA/mTOR,31434616,10.1016/j.bmc.2019.07.051,
PIK3CA/mTOR,30605829,10.1016/j.ejmech.2018.12.055,
PIK3CA/mTOR,27563400,10.1021/acsmedchemlett.6b00119,
PIK3CA/mTOR,27544401,10.1016/j.bmcl.2016.08.015,
PIK3CA/mTOR,32324396,10.1021/acs.jmedchem.9b02038,
PIK3CA/mTOR,33479690,10.1039/d0md00103a,
PIK3CA/mTOR,32987316,10.1016/j.ejmech.2020.112865,
PIK3CA/mTOR,34403956,10.1016/j.bmc.2021.116346,
PIK3CA/mTOR,36191148,10.1021/acs.jmedchem.2c00572,
PIK3CA/mTOR,33539089,10.1021/acs.jmedchem.0c01467,
PIK3CA/mTOR,35500094,10.1021/acs.jmedchem.2c00267,
PIK3CA/mTOR,32416459,10.1016/j.ejmech.2020.112391,
PIK3CA/mTOR,38116412,10.1021/acsmedchemlett.3c00274,
PIK3CA/mTOR,39007759,10.1021/acs.jmedchem.4c01120,
PIK3CA/mTOR,37329712,10.1016/j.ejmech.2023.115543,
PIK3CA/mTOR,37852032,10.1016/j.ejmech.2023.115857,
PIK3CA/mTOR,26254279,10.18632/oncotarget.4214,
PIK3CA/mTOR,39345714,10.1039/d4md00462k,
PIK3CA/mTOR,21612232,10.1021/jm200386s,
PIK3CA/mTOR,21981714,10.1021/jm2009327,
PIK3CA/mTOR,22946614,10.1021/jm300867c,
PIK3CA/mTOR,23199076,10.1021/jm301389h,
PIK3CA/mTOR,27096040,10.1021/acsmedchemlett.6b00005,
PIK3CA/mTOR,28829592,10.1021/acs.jmedchem.7b00930,
PIK3CA/mTOR,33740547,10.1016/j.ejmech.2021.113357,
PIK3CA/mTOR,22084396,10.1158/0008-5472.can-11-1515,
PIK3CA/mTOR,21978683,10.1016/j.bmcl.2011.09.035,
PIK3CA/mTOR,24900266,10.1021/ml200156t,
PIK3CA/mTOR,25765909,10.1016/j.bmcl.2015.02.067,
PIK3CA/mTOR,25911625,10.1016/j.ejmech.2015.04.037,
PIK3CA/mTOR,29107429,10.1016/j.ejmech.2017.09.002,
PIK3CA/mTOR,30034607,10.1021/acsmedchemlett.8b00167,
PIK3CA/mTOR,30359003,10.1021/acs.jmedchem.8b01262,
PIK3CA/mTOR,31117517,10.1021/acs.jmedchem.9b00390,
PIK3CA/mTOR,31581005,10.1016/j.ejmech.2019.111718,
PIK3CA/mTOR,31846325,10.1021/acs.jmedchem.9b00622,
PIK3CA/mTOR,27427973,10.1021/acs.jmedchem.6b00235,
PIK3CA/mTOR,32463235,10.1021/acs.jmedchem.9b02138,
PIK3CA/mTOR,33285407,10.1016/j.bmc.2020.115890,
PIK3CA/mTOR,33309164,10.1016/j.ejmech.2020.113054,
PIK3CA/mTOR,33636537,10.1016/j.ejmech.2021.113268,
PIK3CA/mTOR,36272186,10.1016/j.bmc.2022.117067,
PIK3CA/mTOR,37689214,10.1016/j.bmcl.2023.129469,
PIK3CA/mTOR,38636129,10.1016/j.ejmech.2024.116425,
PIK3CA/mTOR,38048697,10.1016/j.ejmech.2023.116015,
PIK3CA/mTOR,,,US-10173995-B2
PIK3CA/mTOR,22475557,10.1016/j.bmcl.2012.03.039,
PIK3CA/mTOR,,10.6019/chembl3988181,
PIK3CA/mTOR,22607682,10.1016/j.bmcl.2012.04.036,
PIK3CA/mTOR,23394205,10.1021/jm301859s,
PIK3CA/mTOR,22749419,10.1016/j.bmcl.2012.05.100,
PIK3CA/mTOR,22819764,10.1016/j.bmcl.2012.06.093,
PIK3CA/mTOR,22520259,10.1016/j.bmcl.2012.03.090,
PIK3CA/mTOR,22548365,10.1021/jm300184s,
PIK3CA/mTOR,,,US-8772480-B2
PIK3CA/mTOR,22897589,10.1021/jm300846z,
PIK3CA/mTOR,22832322,10.1016/j.bmcl.2012.06.078,
PIK3CA/mTOR,23010262,10.1016/j.bmcl.2012.08.102,
PIK3CA/mTOR,25042253,10.1016/j.bmcl.2014.07.007,
PIK3CA/mTOR,24992874,10.1016/j.bmcl.2014.06.040,
PIK3CA/mTOR,31550151,10.1021/acs.jmedchem.9b00640,
PIK3CA/mTOR,34384024,10.1021/acs.jmedchem.1c00986,
PIK3CA/mTOR,22906130,10.1111/j.1538-7836.2012.04898.x,
PIK3CA/mTOR,25466188,10.1016/j.bmcl.2014.10.085,
PIK3CA/mTOR,22765895,10.1016/j.bmcl.2012.06.033,
PIK3CA/mTOR,30346772,10.1021/acs.jmedchem.8b01187,
PIK3CA/mTOR,32502336,10.1021/acs.jmedchem.0c00369,
PIK3CA/mTOR,35191694,10.1021/acs.jmedchem.1c01999,
PIK3CA/mTOR,35033884,10.1016/j.bmc.2022.116614,
PIK3CA/mTOR,37130473,10.1016/j.ejmech.2023.115370,
PIK3CA/mTOR,36462444,10.1016/j.ejmech.2022.114945,
PIK3CA/mTOR,38299539,10.1021/acs.jmedchem.3c01917,
PIK3CA/mTOR,39053006,10.1021/acs.jmedchem.4c00734,
PIK3CA/mTOR,,10.1039/c5md00493d,
PIK3CA/mTOR,33166139,10.1021/acs.jmedchem.0c00620,
PIK3CA/mTOR,,,US-20210205322-A1
PIK3CA/mTOR,23662903,10.1021/jm4003632,
PIK3CA/mTOR,26741947,10.1021/acs.jmedchem.5b01483,
PIK3CA/mTOR,28835793,10.1021/acsmedchemlett.7b00111,
PIK3CA/mTOR,36455032,10.1021/acs.jmedchem.2c01422,
PIK3CA/mTOR,,,US-10112932-B2
PIK3CA/mTOR,,,US-10851091-B2
PIK3CA/mTOR,23726034,10.1016/j.bmcl.2013.05.007,
PIK3CA/mTOR,26164189,10.1016/j.bmcl.2015.06.077,
PIK3CA/mTOR,26199119,10.1016/j.bmcl.2015.06.067,
PIK3CA/mTOR,26206504,10.1016/j.bmcl.2015.06.078,
PIK3CA/mTOR,28341403,10.1016/j.bmc.2017.02.056,
PIK3CA/mTOR,,10.1101/2020.04.21.054387,
PIK3CA/mTOR,32676155,10.1021/acsmedchemlett.0c00239,
PIK3CA/mTOR,33210922,10.1021/acs.jmedchem.0c01265,
PIK3CA/mTOR,33356246,10.1021/acs.jmedchem.0c01652,
PIK3CA/mTOR,33199203,10.1016/j.bmc.2020.115863,
PIK3CA/mTOR,33214824,10.1021/acsmedchemlett.0c00289,
PIK3CA/mTOR,33109399,10.1016/j.ejmech.2020.112913,
PIK3CA/mTOR,33139111,10.1016/j.ejmech.2020.112948,
PIK3CA/mTOR,32375077,10.1016/j.ejmech.2020.112309,
PIK3CA/mTOR,36346705,10.1021/acs.jmedchem.2c01199,
PIK3CA/mTOR,35834807,10.1021/acs.jmedchem.2c00549,
PIK3CA/mTOR,37126967,10.1016/j.bmc.2023.117288,
PIK3CA/mTOR,37652098,10.1016/j.bmcl.2023.129462,
PIK3CA/mTOR,37736169,10.1021/acsmedchemlett.3c00287,
PIK3CA/mTOR,36758304,10.1016/j.ejmech.2023.115172,
PIK3CA/mTOR,38477582,10.1021/acs.jmedchem.4c00078,
PIK3CA/mTOR,39159497,10.1021/acs.jmedchem.4c00992,
PIK3CA/mTOR,39079309,10.1016/j.ejmech.2024.116722,
PIK3CA/mTOR,39605166,10.1021/acs.jmedchem.4c01987,
PIK3CA/mTOR,40047238,10.1021/acs.jmedchem.4c02588,
PIK3CA/mTOR,40518729,10.1021/acs.jmedchem.5c00679,
PIK3CA/mTOR,23932790,10.1016/j.bmcl.2013.07.027,
PIK3CA/mTOR,18269228,10.1021/jm7012858,
PIK3CA/mTOR,24445311,10.1016/j.ejmech.2013.12.020,
PIK3CA/mTOR,24836070,10.1016/j.ejmech.2014.05.014,
PIK3CA/mTOR,36324498,10.1039/d2md00139j,
PIK3CA/mTOR,21363918,10.1158/0008-5472.can-10-3126,
PIK3CA/mTOR,19836234,10.1016/j.bmcl.2009.09.080,
PIK3CA/mTOR,25387153,10.1021/jm501026z,
PIK3CA/mTOR,31609613,10.1021/acs.jmedchem.9b00533,
PIK3CA/mTOR,29360358,10.1021/acs.jmedchem.7b01465,
PIK3CA/mTOR,26907156,10.1016/j.ejmech.2016.02.018,
PIK3CA/mTOR,,,US-20100184760-A1
PIK3CA/mTOR,32353859,10.1038/s41586-020-2286-9,
PIK3CA/mTOR,31749911,10.1021/acsmedchemlett.9b00401,
PIK3CA/mTOR,31787462,10.1016/j.bmc.2019.115215,
PIK3CA/mTOR,33479617,10.1039/d0md00227e,
PIK3CA/mTOR,37421709,10.1016/j.bmc.2023.117402,
PIK3CA/mTOR,,,US-10172858-B2
PIK3CA/mTOR,40377111,10.1021/acs.jmedchem.4c02799,
PIK3CA/mTOR,26083478,10.1021/acs.jmedchem.5b00626,
PIK3CA/mTOR,25980912,10.1016/j.bmcl.2015.04.084,
PIK3CA/mTOR,28526367,10.1016/j.bmcl.2017.05.028,
PIK3CA/mTOR,,,US-8633183-B2
PIK3CA/mTOR,,,US-8729074-B2
PIK3CA/mTOR,,,US-8987257-B2
PIK3CA/mTOR,,,US-8618111-B2
PIK3CA/mTOR,,,US-8791131-B2
PIK3CA/mTOR,34096701,10.1021/acs.jmedchem.1c00559,
PIK3CA/mTOR,27994725,10.1021/acsmedchemlett.6b00406,
PIK3CA/mTOR,,,US-10087187-B2
PIK3CA/mTOR,,,US-9428503-B2
PIK3CA/mTOR,29683659,10.1021/acs.jmedchem.7b01896,
PIK3CA/mTOR,31465220,10.1021/acs.jmedchem.9b00972,
PIK3CA/mTOR,31244112,10.1021/acs.jmedchem.9b00525,
