document_chembl_id,audit_tier,source_type,title,journal,year,pubmed_id,doi,patent_id,publication_types,direct_url,chembl_url,pairs,ligands,targets,assay_chembl_ids,n_activity_rows,review_trigger
CHEMBL4229346,conditional_follow_up,article_unclassified,"New insights in the structure-activity relationships of 2-phenylamino-substituted benzothiopyrano[4,3-d]pyrimidines as kinase inhibitors.",European journal of medicinal chemistry,2018,29547832,10.1016/j.ejmech.2018.03.013,,Journal Article,https://doi.org/10.1016/j.ejmech.2018.03.013,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4229346,EGFR/HER2,EH120_054,EGFR,CHEMBL4231153,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4229349,mandatory_first_pass,article_unclassified,Challenging clinically unresponsive medullary thyroid cancer: Discovery and pharmacological activity of novel RET inhibitors.,European journal of medicinal chemistry,2018,29549836,10.1016/j.ejmech.2018.02.080,,Journal Article,https://doi.org/10.1016/j.ejmech.2018.02.080,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4229349,EGFR/HER2,EH120_054,HER2,CHEMBL4231214,1,always_review_now
CHEMBL4229417,conditional_follow_up,article_unclassified,"Design and synthesis of alkyl substituted pyridino[2,3-D]pyrimidine compounds as PI3Kα/mTOR dual inhibitors with improved pharmacokinetic properties and potent in vivo antitumor activity.",Bioorganic & medicinal chemistry,2018,29945756,10.1016/j.bmc.2018.06.025,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1016/j.bmc.2018.06.025,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4229417,PIK3CA/mTOR,PM48_04,PIK3CA,CHEMBL4233143,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4251704,conditional_follow_up,article_unclassified,Discovery of Pyridopyrimidinones as Potent and Orally Active Dual Inhibitors of PI3K/mTOR.,ACS medicinal chemistry letters,2018,29541370,10.1021/acsmedchemlett.8b00002,,Journal Article,https://doi.org/10.1021/acsmedchemlett.8b00002,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4251704,PIK3CA/mTOR,PM48_02,PIK3CA;mTOR,CHEMBL4255945;CHEMBL4255949,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4265945,conditional_follow_up,article_unclassified,"Synthesis, biological evaluation and structure-activity relationship of a novel class of PI3Kα H1047R mutant inhibitors.",European journal of medicinal chemistry,2018,30245395,10.1016/j.ejmech.2018.09.002,,Journal Article,https://doi.org/10.1016/j.ejmech.2018.09.002,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4265945,PIK3CA/mTOR,PM48_04;PM48_18,PIK3CA,CHEMBL4268347;CHEMBL4268350,3,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4270530,mandatory_first_pass,article_unclassified,"Surmounting the resistance against EGFR inhibitors through the development of thieno[2,3-d]pyrimidine-based dual EGFR/HER2 inhibitors.",European journal of medicinal chemistry,2018,29902719,10.1016/j.ejmech.2018.06.011,,Journal Article,https://doi.org/10.1016/j.ejmech.2018.06.011,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4270530,EGFR/HER2,EH120_061;EH120_062;EH120_072,EGFR;HER2,CHEMBL4272061;CHEMBL4272062,6,always_review_now
CHEMBL4270563,mandatory_first_pass,article_unclassified,Neurogenic and neuroprotective donepezil-flavonoid hybrids with sigma-1 affinity and inhibition of key enzymes in Alzheimer's disease.,European journal of medicinal chemistry,2018,30025348,10.1016/j.ejmech.2018.07.026,,Journal Article,https://doi.org/10.1016/j.ejmech.2018.07.026,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4270563,AChE/BChE,AB_047,AChE;BChE,CHEMBL4273241;CHEMBL4273242;CHEMBL4273244,3,always_review_now
CHEMBL4270595,conditional_follow_up,article_unclassified,"Design, synthesis, antiproliferative activity, molecular docking and cell cycle analysis of some novel (morpholinosulfonyl) isatins with potential EGFR inhibitory activity.",European journal of medicinal chemistry,2018,30096580,10.1016/j.ejmech.2018.06.061,,Journal Article,https://doi.org/10.1016/j.ejmech.2018.06.061,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4270595,EGFR/HER2,EH40_02,EGFR,CHEMBL4274201;CHEMBL4274202,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4270669,mandatory_first_pass,article_unclassified,"Discovery and Preclinical Characterization of 5-[4,6-Bis({3-oxa-8-azabicyclo[3.2.1]octan-8-yl})-1,3,5-triazin-2-yl]-4-(difluoromethyl)pyridin-2-amine (PQR620), a Highly Potent and Selective mTORC1/2 Inhibitor for Cancer and Neurological Disorders.",Journal of medicinal chemistry,2018,30359003,10.1021/acs.jmedchem.8b01262,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jmedchem.8b01262,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4270669,PIK3CA/mTOR,PM48_11;PM48_12;PM48_13;PM48_40,PIK3CA;mTOR,CHEMBL4276426;CHEMBL4276427;CHEMBL4276429;CHEMBL4276430,8,always_review_now
CHEMBL4308824,conditional_follow_up,review_article,Design of Small Molecule Autophagy Modulators: A Promising Druggable Strategy.,Journal of medicinal chemistry,2018,29211480,10.1021/acs.jmedchem.7b01019,,"Journal Article;Research Support, Non-U.S. Gov't;Review",https://doi.org/10.1021/acs.jmedchem.7b01019,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4308824,PIK3CA/mTOR,PM48_03,mTOR,CHEMBL4308954,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4311940,conditional_follow_up,article_unclassified,"Design, Synthesis, and Biological Evaluation of 4-Methyl Quinazoline Derivatives as Anticancer Agents Simultaneously Targeting Phosphoinositide 3-Kinases and Histone Deacetylases.",Journal of medicinal chemistry,2019,31117517,10.1021/acs.jmedchem.9b00390,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jmedchem.9b00390,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4311940,PIK3CA/mTOR,PM48_12,PIK3CA,CHEMBL4312246,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4316628,conditional_follow_up,article_unclassified,Bioactivity-guided identification of flavonoids with cholinesterase and β-amyloid peptide aggregation inhibitory effects from the seeds of Millettia pachycarpa.,Bioorganic & medicinal chemistry letters,2019,30910460,10.1016/j.bmcl.2019.03.024,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1016/j.bmcl.2019.03.024,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4316628,AChE/BChE,AB_018,AChE,CHEMBL4321436,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4321790,conditional_follow_up,article_unclassified,Why Some Targets Benefit from beyond Rule of Five Drugs.,Journal of medicinal chemistry,2019,31188592,10.1021/acs.jmedchem.8b01732,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jmedchem.8b01732,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4321790,EGFR/HER2,EH40_02,EGFR,CHEMBL4322135,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4325914,conditional_follow_up,article_unclassified,Design and Evaluation of Potent EGFR Inhibitors through the Incorporation of Macrocyclic Polyamine Moieties into the 4-Anilinoquinazoline Scaffold.,Journal of medicinal chemistry,2018,30508379,10.1021/acs.jmedchem.8b01612,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jmedchem.8b01612,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4325914,EGFR/HER2,EH40_02,HER2,CHEMBL4329617,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4330159,conditional_follow_up,article_unclassified,Isoquinoline Alkaloids from Berberis vulgaris as Potential Lead Compounds for the Treatment of Alzheimer's Disease.,Journal of natural products,2019,30701972,10.1021/acs.jnatprod.8b00592,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jnatprod.8b00592,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4330159,AChE/BChE,AB_018,AChE;BChE,CHEMBL4334128;CHEMBL4334129,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4342404,conditional_follow_up,review_article,Anti-cholinesterase hybrids as multi-target-directed ligands against Alzheimer's disease (1998-2018).,Bioorganic & medicinal chemistry,2019,30744931,10.1016/j.bmc.2019.01.025,,"Journal Article;Research Support, Non-U.S. Gov't;Review",https://doi.org/10.1016/j.bmc.2019.01.025,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4342404,AChE/BChE,AB_018,AChE;BChE,CHEMBL4342661;CHEMBL4342662,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4342409,conditional_follow_up,review_article,Recent advancements of 4-aminoquinazoline derivatives as kinase inhibitors and their applications in medicinal chemistry.,European journal of medicinal chemistry,2019,30878832,10.1016/j.ejmech.2019.03.004,,Journal Article;Review,https://doi.org/10.1016/j.ejmech.2019.03.004,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4342409,EGFR/HER2,EH120_054,EGFR,CHEMBL4342860;CHEMBL4342861;CHEMBL4342862;CHEMBL4342863;CHEMBL4342864,5,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4346659,conditional_follow_up,article_unclassified,"Design, synthesis and evaluation of novel 7H-pyrrolo[2,3-d]pyrimidin-4-amine derivatives as potent, selective and reversible Bruton's tyrosine kinase (BTK) inhibitors for the treatment of rheumatoid arthritis.",European journal of medicinal chemistry,2019,30875504,10.1016/j.ejmech.2019.02.077,,Journal Article,https://doi.org/10.1016/j.ejmech.2019.02.077,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4346659,EGFR/HER2,EH120_045,HER2,CHEMBL4347069,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4351013,conditional_follow_up,article_unclassified,"Carboxamides vs. methanimines: Crystal structures, binding interactions, photophysical studies, and biological evaluation of (indazole-5-yl)methanimines as monoamine oxidase B and acetylcholinesterase inhibitors.",European journal of medicinal chemistry,2019,31265934,10.1016/j.ejmech.2019.06.041,,Journal Article,https://doi.org/10.1016/j.ejmech.2019.06.041,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4351013,AChE/BChE,AB_018,AChE;BChE,CHEMBL4354297;CHEMBL4354298,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4354855,conditional_follow_up,article_unclassified,"Discovery of LOU064 (Remibrutinib), a Potent and Highly Selective Covalent Inhibitor of Bruton's Tyrosine Kinase.",Journal of medicinal chemistry,2020,32083858,10.1021/acs.jmedchem.9b01916,,Journal Article,https://doi.org/10.1021/acs.jmedchem.9b01916,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4354855,EGFR/HER2,EH120_045,EGFR;HER2,CHEMBL4358518;CHEMBL4358519,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4359834,conditional_follow_up,article_unclassified,"(S)-4-(Difluoromethyl)-5-(4-(3-methylmorpholino)-6-morpholino-1,3,5-triazin-2-yl)pyridin-2-amine (PQR530), a Potent, Orally Bioavailable, and Brain-Penetrable Dual Inhibitor of Class I PI3K and mTOR Kinase.",Journal of medicinal chemistry,2019,31244112,10.1021/acs.jmedchem.9b00525,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jmedchem.9b00525,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4359834,PIK3CA/mTOR,PM48_09,PIK3CA,CHEMBL4360966,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4359867,conditional_follow_up,article_unclassified,"Design, synthesis and biological evaluation of novel 4-anilinoquinazoline derivatives as hypoxia-selective EGFR and VEGFR-2 dual inhibitors.",European journal of medicinal chemistry,2019,31387063,10.1016/j.ejmech.2019.07.055,,Journal Article,https://doi.org/10.1016/j.ejmech.2019.07.055,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4359867,EGFR/HER2,EH120_060,EGFR,CHEMBL4362208,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4359902,conditional_follow_up,article_unclassified,"Development of novel chromeno[4,3-c]pyrazol-4(2H)-one derivates bearing sulfonylpiperazine as antitumor inhibitors targeting PI3Kα.",European journal of medicinal chemistry,2019,31446244,10.1016/j.ejmech.2019.111630,,Journal Article,https://doi.org/10.1016/j.ejmech.2019.111630,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4359902,PIK3CA/mTOR,PM48_04,PIK3CA;mTOR,CHEMBL4363188;CHEMBL4363193,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4364276,conditional_follow_up,article_unclassified,"Discovery of 4-phenyl-2H-benzo[b][1,4]oxazin-3(4H)-one derivatives as potent and orally active PI3K/mTOR dual inhibitors.",European journal of medicinal chemistry,2019,31228810,10.1016/j.ejmech.2019.06.021,,Journal Article,https://doi.org/10.1016/j.ejmech.2019.06.021,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4364276,PIK3CA/mTOR,PM48_04,mTOR,CHEMBL4366252,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4368927,conditional_follow_up,review_article,A review on flavones targeting serine/threonine protein kinases for potential anticancer drugs.,Bioorganic & medicinal chemistry,2019,30733087,10.1016/j.bmc.2019.01.027,,"Journal Article;Research Support, Non-U.S. Gov't;Review",https://doi.org/10.1016/j.bmc.2019.01.027,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4368927,EGFR/HER2,EH40_27,EGFR,CHEMBL4370681,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4373732,mandatory_first_pass,review_article,Phosphatidylinositol 3 kinase (PI3K) inhibitors as new weapon to combat cancer.,European journal of medicinal chemistry,2019,31581005,10.1016/j.ejmech.2019.111718,,Journal Article;Review,https://doi.org/10.1016/j.ejmech.2019.111718,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4373732,PIK3CA/mTOR,PM48_05;PM48_16,PIK3CA;mTOR,CHEMBL4376357;CHEMBL4376361;CHEMBL4376366,4,always_review_now
CHEMBL4382291,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4382291,EGFR/HER2,EH120_045,EGFR,CHEMBL4385485,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4385653,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4385653,EGFR/HER2,EH120_060,EGFR,CHEMBL4387504,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4387720,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4387720,EGFR/HER2,EH120_047;EH40_02,EGFR,CHEMBL4388527,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4387758,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4387758,EGFR/HER2,EH120_045,EGFR,CHEMBL4390271,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4390691,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4390691,PIK3CA/mTOR,PM48_04,mTOR,CHEMBL4392573,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4393671,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4393671,EGFR/HER2,EH40_02,EGFR,CHEMBL4394506,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4396901,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4396901,EGFR/HER2,EH120_060,EGFR,CHEMBL4398796,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4406914,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4406914,PIK3CA/mTOR,PM48_11,PIK3CA;mTOR,CHEMBL4410949;CHEMBL4410952,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4414549,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4414549,EGFR/HER2,EH120_045,EGFR;HER2,CHEMBL4414895;CHEMBL4414916;CHEMBL4414937,3,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4414631,mandatory_first_pass,article_unclassified,Free-Wilson Analysis of Comprehensive Data on Phosphoinositide-3-kinase (PI3K) Inhibitors Reveals Importance of N-Methylation for PI3Kδ Activity.,J Med Chem,2019,31647659,10.1021/acs.jmedchem.9b01499,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jmedchem.9b01499,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4414631,PIK3CA/PIK3CB;PIK3CA/mTOR,PAB_041;PM48_05,PIK3CA;PIK3CB,CHEMBL4416684;CHEMBL4416686,3,always_review_now
CHEMBL4428080,mandatory_first_pass,article_unclassified,Discovery and Pharmacological Characterization of Novel Quinazoline-Based PI3K Delta-Selective Inhibitors.,ACS Med Chem Lett,2016,27563400,10.1021/acsmedchemlett.6b00119,,Journal Article,https://doi.org/10.1021/acsmedchemlett.6b00119,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4428080,PIK3CA/PIK3CB;PIK3CA/mTOR,PAB_038;PM48_04,PIK3CA;PIK3CB;mTOR,CHEMBL4430040;CHEMBL4430044;CHEMBL4430046,4,always_review_now
CHEMBL4477271,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4477271,PIK3CA/mTOR,PM48_04,PIK3CA,CHEMBL4480258,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4480410,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4480410,EGFR/HER2,EH120_045,EGFR,CHEMBL4481538,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4616583,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4616583,EGFR/HER2,EH120_045,EGFR,CHEMBL4616782,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4627322,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4627322,EGFR/HER2,EH40_02,EGFR;HER2,CHEMBL4628613;CHEMBL4628614,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4665651,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4665651,PIK3CA/mTOR,PM48_02,PIK3CA,CHEMBL4667358,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4665670,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4665670,EGFR/HER2,EH120_045,EGFR,CHEMBL4668243;CHEMBL4668250,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4665812,mandatory_first_pass,primary_article,Targeting Her2-insYVMA with Covalent Inhibitors-A Focused Compound Screening and Structure-Based Design Approach,Journal of medicinal chemistry,2020 Oct 22,32931277,10.1021/acs.jmedchem.0c00870,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jmedchem.0c00870,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4665812,EGFR/HER2,EH120_047;EH40_01;EH40_02,EGFR;HER2,CHEMBL4670927;CHEMBL4670928;CHEMBL4670929;CHEMBL4670930;CHEMBL4670931;CHEMBL4670947,11,always_review_now
CHEMBL4673177,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4673177,AChE/BChE,AB_018,AChE,CHEMBL4673487,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4673190,conditional_follow_up,review_article,"Recent developments in anticancer kinase inhibitors based on the pyrazolo[3,4-d]pyrimidine scaffold.",RSC medicinal chemistry,2020,33479617,10.1039/d0md00227e,,Journal Article;Review,https://doi.org/10.1039/d0md00227e,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4673190,PIK3CA/mTOR,PM48_11,mTOR,CHEMBL4673697,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4673260,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4673260,AChE/BChE,AB_018,AChE,CHEMBL4676796,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4680246,mandatory_first_pass,primary_article,"Design, synthesis and biological evaluation of novel O-carbamoyl ferulamide derivatives as multi-target-directed ligands for the treatment of Alzheimer's disease",,,,10.1016/j.ejmech.2020.112265,,,https://doi.org/10.1016/j.ejmech.2020.112265,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4680246,AChE/BChE,AB_089;AB_091;AB_094,AChE;BChE,CHEMBL4686680;CHEMBL4686681,6,always_review_now
CHEMBL4680347,conditional_follow_up,article_unclassified,"Discovery of novel 1,3,5-triazine derivatives as potent inhibitor of cervical cancer via dual inhibition of PI3K/mTOR.",Bioorganic & medicinal chemistry,2021,33440319,10.1016/j.bmc.2021.115997,,Journal Article,https://doi.org/10.1016/j.bmc.2021.115997,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4680347,PIK3CA/mTOR,PM48_03,PIK3CA;mTOR,CHEMBL4689246;CHEMBL4689247,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4706478,conditional_follow_up,article_unclassified,"Design, Synthesis, and Preclinical Evaluation of Fused Pyrimidine-Based Hydroxamates for the Treatment of Hepatocellular Carcinoma.",Journal of medicinal chemistry,2018,29360358,10.1021/acs.jmedchem.7b01465,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jmedchem.7b01465,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4706478,PIK3CA/mTOR,PM48_01;PM48_05,PIK3CA;mTOR,CHEMBL4707195;CHEMBL4707201,4,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4706599,conditional_follow_up,article_unclassified,Discovery of novel quinazoline derivatives as potent PI3Kδ inhibitors with high selectivity.,European journal of medicinal chemistry,2020,32987316,10.1016/j.ejmech.2020.112865,,Journal Article,https://doi.org/10.1016/j.ejmech.2020.112865,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4706599,PIK3CA/mTOR,PM48_04,PIK3CA,CHEMBL4711319,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4706640,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4706640,PIK3CA/mTOR,PM48_22,PIK3CA;mTOR,CHEMBL4712546;CHEMBL4712573,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4715864,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4715864,PIK3CA/mTOR,PM48_22,PIK3CA,CHEMBL4723693,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4715878,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4715878,EGFR/HER2,EH40_02,HER2,CHEMBL4724282,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4715884,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4715884,EGFR/HER2,EH120_045,EGFR,CHEMBL4724376;CHEMBL4724377,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4725253,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4725253,EGFR/HER2,EH120_045,EGFR,CHEMBL4726201,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4732078,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4732078,PIK3CA/mTOR,PM48_22,PIK3CA,CHEMBL4733831,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4732196,conditional_follow_up,article_unclassified,Structural optimization towards promising β-methyl-4-acrylamido quinoline derivatives as PI3K/mTOR dual inhibitors for anti-cancer therapy: The in vitro and in vivo biological evaluation.,European journal of medicinal chemistry,2021,33561608,10.1016/j.ejmech.2021.113249,,Journal Article,https://doi.org/10.1016/j.ejmech.2021.113249,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4732196,PIK3CA/mTOR,PM48_02,PIK3CA;mTOR,CHEMBL4737600;CHEMBL4737601,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4765271,conditional_follow_up,article_unclassified,"Design, synthesis and biological evaluation of 2,3-dihydro-5,6-dimethoxy-1H-inden-1-one and piperazinium salt hybrid derivatives as hAChE and hBuChE enzyme inhibitors.",European journal of medicinal chemistry,2020,32088494,10.1016/j.ejmech.2020.112140,,Journal Article,https://doi.org/10.1016/j.ejmech.2020.112140,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4765271,AChE/BChE,AB_018,BChE,CHEMBL4768260,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4765304,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4765304,EGFR/HER2,EH40_02,EGFR,CHEMBL4769431;CHEMBL4769432,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL4765307,mandatory_first_pass,primary_article,Structure-Based Drug Design and Synthesis of PI3Kalpha-Selective Inhibitor (PF-06843195),Journal of medicinal chemistry,2021 Jan 14,33356246,10.1021/acs.jmedchem.0c01652,,Journal Article,https://doi.org/10.1021/acs.jmedchem.0c01652,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4765307,PIK3CA/mTOR,PM48_22,mTOR,CHEMBL4769547,1,always_review_now
CHEMBL4765318,conditional_follow_up,article_unclassified,Discovery of potent and highly selective covalent inhibitors of Bruton's tyrosine kinase bearing triazine scaffold.,European journal of medicinal chemistry,2020,32402933,10.1016/j.ejmech.2020.112339,,Journal Article,https://doi.org/10.1016/j.ejmech.2020.112339,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL4765318,EGFR/HER2,EH120_045,EGFR,CHEMBL4769968,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
