pair,ligand,molecule_chembl_id,frozen_class,target_name,target_chembl_id,assay_chembl_id,document_chembl_id,assay_type,standard_type,standard_relation,pchembl_value,assay_organism,confidence_score,protein_construct,wildtype_or_mutant,priority_flags,original_label,human_include_exclude,human_reviewed_label,human_rationale,incomparable_record,note
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5444911,CHEMBL5444388,F,IC50,=,5.31,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Functional (cellular) assay in human context retained as include; not merged with biochemical potency.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5444912,CHEMBL5444388,F,IC50,=,5.07,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Functional (cellular) assay in human context retained as include; not merged with biochemical potency.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5446056,CHEMBL5445981,B,IC50,=,4.1,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5446212,CHEMBL5446079,B,IC50,=,7.97,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479094,CHEMBL5465560,B,Kd,=,8.62,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479095,CHEMBL5465560,B,Kd,=,8.07,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479096,CHEMBL5465560,B,Kd,=,9.04,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479097,CHEMBL5465560,B,Kd,=,8.68,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479098,CHEMBL5465560,B,Kd,=,8.66,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479099,CHEMBL5465560,B,Kd,=,8.46,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479100,CHEMBL5465560,B,Kd,=,8.41,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479101,CHEMBL5465560,B,Kd,=,8.55,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479102,CHEMBL5465560,B,Kd,=,8.92,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479103,CHEMBL5465560,B,Kd,=,8.38,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479116,CHEMBL5465560,B,Kd,=,9.05,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479117,CHEMBL5465560,B,Kd,=,8.92,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479118,CHEMBL5465560,B,Kd,=,8.68,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479119,CHEMBL5465560,B,Kd,=,8.66,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479120,CHEMBL5465560,B,Kd,=,8.62,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479121,CHEMBL5465560,B,Kd,=,8.55,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479122,CHEMBL5465560,B,Kd,=,8.46,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479123,CHEMBL5465560,B,Kd,=,8.41,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479124,CHEMBL5465560,B,Kd,=,8.38,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479125,CHEMBL5465560,B,Kd,=,8.07,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5479126,CHEMBL5465560,B,Kd,=,6.07,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5647777,CHEMBL5647683,B,IC50,=,8.52,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5647778,CHEMBL5647683,B,IC50,=,8.1,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5647833,CHEMBL5647683,B,EC50,=,6.98,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5647848,CHEMBL5647683,B,IC50,=,6.27,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5647849,CHEMBL5647683,B,IC50,=,7.2,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,EGFR,CHEMBL203,CHEMBL5734616,CHEMBL5727419,B,IC50,=,7.8,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,HER2,CHEMBL1824,CHEMBL682312,CHEMBL1146682,B,IC50,=,8.05,,8,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
EGFR/HER2,EH40_02,CHEMBL554,dual,HER2,CHEMBL1824,CHEMBL860920,CHEMBL1144455,B,Kd,=,7.96,Homo sapiens,9,unknown,unknown,egfr_directional_priority;mixed_endpoint;biochem_and_functional;top_document_series,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
